,best_threshold,best_profit_ratio,best_profit,0.0_precision,0.0_recall,0.0_f1-score,0.0_support,1.0_precision,1.0_recall,1.0_f1-score,1.0_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,recall,precision,f1_score,model_type,params,auroc
0,0.9,0.0,0,0.8491484184914841,1.0,0.9184210526315789,349,0.0,0.0,0.0,62,0.8491484184914841,0.8491484184914841,0.8491484184914841,411,0.4245742092457421,0.5,0.45921052631578946,411,0.7210530366265887,0.8491484184914841,0.7798757843513894,411,0.0,0.0,0.0,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.001}",0.6921619373324707
0,0.9750000000000001,0.0,0,0.8491484184914841,1.0,0.9184210526315789,349,0.0,0.0,0.0,62,0.8491484184914841,0.8491484184914841,0.8491484184914841,411,0.4245742092457421,0.5,0.45921052631578946,411,0.7210530366265887,0.8491484184914841,0.7798757843513894,411,0.0,0.0,0.0,xgboost,,0.4139014696367502
0,0.525,0.0,0,0.8491484184914841,1.0,0.9184210526315789,349,0.0,0.0,0.0,62,0.8491484184914841,0.8491484184914841,0.8491484184914841,411,0.4245742092457421,0.5,0.45921052631578946,411,0.7210530366265887,0.8491484184914841,0.7798757843513894,411,0.0,0.0,0.0,adaboost,,0.5515990387281634
0,0.875,0.0,0,0.8491484184914841,1.0,0.9184210526315789,349,0.0,0.0,0.0,62,0.8491484184914841,0.8491484184914841,0.8491484184914841,411,0.4245742092457421,0.5,0.45921052631578946,411,0.7210530366265887,0.8491484184914841,0.7798757843513894,411,0.0,0.0,0.0,gradientboost,,0.5
0,0.7250000000000001,0.0,0,0.8491484184914841,1.0,0.9184210526315789,349,0.0,0.0,0.0,62,0.8491484184914841,0.8491484184914841,0.8491484184914841,411,0.4245742092457421,0.5,0.45921052631578946,411,0.7210530366265887,0.8491484184914841,0.7798757843513894,411,0.0,0.0,0.0,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.5896108697661522
0,0.875,0.195,78,0.9273504273504274,0.7777777777777778,0.8460038986354776,279,0.3473684210526316,0.66,0.4551724137931034,50,0.7598784194528876,0.7598784194528876,0.7598784194528876,329,0.6373594242015295,0.7188888888888889,0.6505881562142906,329,0.8392072652990905,0.7598784194528876,0.786607016440588,329,0.66,0.3473684210526316,0.4551724137931034,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.001}",0.7903942652329748
0,0.9500000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.5
0,0.525,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,naive_bayes,{'nb__alpha': 0},0.5
0,0.525,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,logistic_regression,"{'lr__C': 0.0001, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.5
0,0.0,-1.0925,-437,0.0,0.0,0.0,279,0.1519756838905775,1.0,0.2638522427440633,50,0.1519756838905775,0.1519756838905775,0.1519756838905775,329,0.07598784194528875,0.5,0.13192612137203166,329,0.023096608494008738,0.1519756838905775,0.04009912503709169,329,1.0,0.1519756838905775,0.2638522427440633,gp,,0.21021505376344085
