,best_threshold,best_profit_ratio,best_profit,0.0_precision,0.0_recall,0.0_f1-score,0.0_support,1.0_precision,1.0_recall,1.0_f1-score,1.0_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,recall,precision,f1_score,model_type,params,auroc
0,0.525,0.34,136,0.9299610894941635,0.8566308243727598,0.8917910447761195,279,0.4444444444444444,0.64,0.5245901639344263,50,0.8237082066869301,0.8237082066869301,0.8237082066869301,329,0.6872027669693039,0.74831541218638,0.7081906043552728,329,0.8561743653224737,0.8237082066869301,0.8359854397849807,329,0.64,0.4444444444444444,0.5245901639344263,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 6, 'mlpc__learning_rate_init': 0.01}",0.7569534050179211
0,0.375,0.1425,57,0.9076305220883534,0.8100358422939068,0.856060606060606,279,0.3375,0.54,0.4153846153846154,50,0.7689969604863222,0.7689969604863222,0.7689969604863223,329,0.6225652610441768,0.6750179211469534,0.6357226107226107,329,0.8209845460870838,0.7689969604863222,0.7890885710034645,329,0.54,0.3375,0.4153846153846154,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 5, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.7063799283154122
0,0.47500000000000003,0.4125,165,0.927007299270073,0.910394265232975,0.9186256781193489,279,0.5454545454545454,0.6,0.5714285714285713,50,0.8632218844984803,0.8632218844984803,0.8632218844984803,329,0.7362309223623091,0.7551971326164875,0.7450271247739602,329,0.869020558568625,0.8632218844984803,0.8658601603851881,329,0.6,0.5454545454545454,0.5714285714285713,naive_bayes,{'nb__alpha': 0},0.7285663082437276
0,0.625,0.3325,133,0.9213483146067416,0.8817204301075269,0.901098901098901,279,0.46774193548387094,0.58,0.5178571428571428,50,0.8358662613981763,0.8358662613981763,0.8358662613981763,329,0.6945451250453063,0.7308602150537634,0.7094780219780219,329,0.8524111749224147,0.8358662613981763,0.8428554727946824,329,0.58,0.46774193548387094,0.5178571428571428,logistic_regression,"{'lr__C': 29.763514416313132, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.7525089605734766
0,0.6000000000000001,0.3375,135,0.9242424242424242,0.8745519713261649,0.8987108655616944,279,0.46153846153846156,0.6,0.5217391304347826,50,0.8328267477203647,0.8328267477203647,0.8328267477203647,329,0.6928904428904429,0.7372759856630824,0.7102249979982385,329,0.8539226730716093,0.8328267477203647,0.8414203283083644,329,0.6,0.46153846153846156,0.5217391304347826,gp,,0.7588888888888888
0,0.525,0.235,94,0.8954703832752613,0.921146953405018,0.9081272084805654,279,0.47619047619047616,0.4,0.43478260869565216,50,0.8419452887537994,0.8419452887537994,0.8419452887537994,329,0.6858304297328688,0.660573476702509,0.6714549085881087,329,0.8317500326544733,0.8419452887537994,0.8361903392123415,329,0.4,0.47619047619047616,0.43478260869565216,xtree,"{'xtree__criterion': 'entropy', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 2}",0.7208960573476704
0,0.45,0.305,122,0.9176029962546817,0.8781362007168458,0.8974358974358974,279,0.45161290322580644,0.56,0.5,50,0.8297872340425532,0.8297872340425532,0.8297872340425532,329,0.6846079497402441,0.719068100358423,0.6987179487179487,329,0.8467838331803844,0.8297872340425532,0.8370353051204115,329,0.56,0.45161290322580644,0.5,xgboost,,0.7881362007168458
0,0.5,0.305,122,0.92578125,0.8494623655913979,0.8859813084112149,279,0.4246575342465753,0.62,0.5040650406504065,50,0.8145896656534954,0.8145896656534954,0.8145896656534954,329,0.6752193921232876,0.7347311827956989,0.6950231745308106,329,0.849622630584586,0.8145896656534954,0.8279393224293291,329,0.62,0.4246575342465753,0.5040650406504065,adaboost,,0.8006451612903226
0,0.5750000000000001,0.2975,119,0.9027777777777778,0.931899641577061,0.9171075837742505,279,0.5365853658536586,0.44,0.4835164835164836,50,0.8571428571428571,0.8571428571428571,0.8571428571428571,329,0.7196815718157181,0.6859498207885305,0.700312033645367,329,0.8471254355400697,0.8571428571428571,0.8512122797837084,329,0.44,0.5365853658536586,0.4835164835164836,gradientboost,,0.7400716845878137
0,0.525,0.3475,139,0.9219330855018587,0.8888888888888888,0.9051094890510949,279,0.48333333333333334,0.58,0.5272727272727273,50,0.8419452887537994,0.8419452887537994,0.8419452887537994,329,0.702633209417596,0.7344444444444445,0.7161911081619111,329,0.8552765882118094,0.8419452887537994,0.8476874887808263,329,0.58,0.48333333333333334,0.5272727272727273,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.7844086021505375
0,0.7000000000000001,0.2775,111,0.8996539792387543,0.931899641577061,0.915492957746479,279,0.525,0.42,0.4666666666666666,50,0.8541033434650456,0.8541033434650456,0.8541033434650455,329,0.7123269896193771,0.6759498207885305,0.6910798122065728,329,0.8427156845216183,0.8541033434650456,0.8472822752115531,329,0.42,0.525,0.4666666666666666,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 6, 'mlpc__learning_rate_init': 0.01}",0.8029032258064516
0,0.375,-0.035,-14,0.8951965065502183,0.7347670250896058,0.8070866141732282,279,0.26,0.52,0.3466666666666667,50,0.7021276595744681,0.7021276595744681,0.7021276595744681,329,0.5775982532751092,0.6273835125448028,0.5768766404199475,329,0.7986620830623433,0.7021276595744681,0.7371139777740547,329,0.52,0.26,0.3466666666666667,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 5, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.6134408602150537
0,0.8500000000000001,0.2675,107,0.8949152542372881,0.946236559139785,0.9198606271777002,279,0.5588235294117647,0.38,0.4523809523809524,50,0.8601823708206687,0.8601823708206687,0.8601823708206686,329,0.7268693918245264,0.6631182795698924,0.6861207897793263,329,0.8438374845069655,0.8601823708206687,0.8488150838955197,329,0.38,0.5588235294117647,0.4523809523809524,naive_bayes,{'nb__alpha': 0},0.7198924731182795
0,0.6000000000000001,0.3275,131,0.9185185185185185,0.8888888888888888,0.9034608378870674,279,0.4745762711864407,0.56,0.5137614678899083,50,0.8389057750759878,0.8389057750759878,0.8389057750759878,329,0.6965473948524796,0.7244444444444444,0.7086111528884879,329,0.851050091872306,0.8389057750759878,0.844236009620022,329,0.56,0.4745762711864407,0.5137614678899083,logistic_regression,"{'lr__C': 29.763514416313132, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.803189964157706
0,0.625,0.32,128,0.9107142857142857,0.9139784946236559,0.9123434704830053,279,0.5102040816326531,0.5,0.5050505050505051,50,0.851063829787234,0.851063829787234,0.8510638297872339,329,0.7104591836734694,0.706989247311828,0.7086969877667553,329,0.8498464735438248,0.851063829787234,0.8504448435175799,329,0.5,0.5102040816326531,0.5050505050505051,gp,,0.7978136200716847
